"SubjectID" "Activity" "AVG-tBodyAcc-mean()-X" "AVG-tBodyAcc-mean()-Y" "AVG-tBodyAcc-mean()-Z" "AVG-tBodyAcc-std()-X" "AVG-tBodyAcc-std()-Y" "AVG-tBodyAcc-std()-Z" "AVG-tGravityAcc-mean()-X" "AVG-tGravityAcc-mean()-Y" "AVG-tGravityAcc-mean()-Z" "AVG-tGravityAcc-std()-X" "AVG-tGravityAcc-std()-Y" "AVG-tGravityAcc-std()-Z" "AVG-tBodyAccJerk-mean()-X" "AVG-tBodyAccJerk-mean()-Y" "AVG-tBodyAccJerk-mean()-Z" "AVG-tBodyAccJerk-std()-X" "AVG-tBodyAccJerk-std()-Y" "AVG-tBodyAccJerk-std()-Z" "AVG-tBodyGyro-mean()-X" "AVG-tBodyGyro-mean()-Y" "AVG-tBodyGyro-mean()-Z" "AVG-tBodyGyro-std()-X" "AVG-tBodyGyro-std()-Y" "AVG-tBodyGyro-std()-Z" "AVG-tBodyGyroJerk-mean()-X" "AVG-tBodyGyroJerk-mean()-Y" "AVG-tBodyGyroJerk-mean()-Z" "AVG-tBodyGyroJerk-std()-X" "AVG-tBodyGyroJerk-std()-Y" "AVG-tBodyGyroJerk-std()-Z" "AVG-tBodyAccMag-mean()" "AVG-tBodyAccMag-std()" "AVG-tGravityAccMag-mean()" "AVG-tGravityAccMag-std()" "AVG-tBodyAccJerkMag-mean()" "AVG-tBodyAccJerkMag-std()" "AVG-tBodyGyroMag-mean()" "AVG-tBodyGyroMag-std()" "AVG-tBodyGyroJerkMag-mean()" "AVG-tBodyGyroJerkMag-std()" "AVG-fBodyAcc-mean()-X" "AVG-fBodyAcc-mean()-Y" "AVG-fBodyAcc-mean()-Z" "AVG-fBodyAcc-std()-X" "AVG-fBodyAcc-std()-Y" "AVG-fBodyAcc-std()-Z" "AVG-fBodyAcc-meanFreq()-X" "AVG-fBodyAcc-meanFreq()-Y" "AVG-fBodyAcc-meanFreq()-Z" "AVG-fBodyAccJerk-mean()-X" "AVG-fBodyAccJerk-mean()-Y" "AVG-fBodyAccJerk-mean()-Z" "AVG-fBodyAccJerk-std()-X" "AVG-fBodyAccJerk-std()-Y" "AVG-fBodyAccJerk-std()-Z" "AVG-fBodyAccJerk-meanFreq()-X" "AVG-fBodyAccJerk-meanFreq()-Y" "AVG-fBodyAccJerk-meanFreq()-Z" "AVG-fBodyGyro-mean()-X" "AVG-fBodyGyro-mean()-Y" "AVG-fBodyGyro-mean()-Z" "AVG-fBodyGyro-std()-X" "AVG-fBodyGyro-std()-Y" "AVG-fBodyGyro-std()-Z" "AVG-fBodyGyro-meanFreq()-X" "AVG-fBodyGyro-meanFreq()-Y" "AVG-fBodyGyro-meanFreq()-Z" "AVG-fBodyAccMag-mean()" "AVG-fBodyAccMag-std()" "AVG-fBodyAccMag-meanFreq()" "AVG-fBodyBodyAccJerkMag-mean()" "AVG-fBodyBodyAccJerkMag-std()" "AVG-fBodyBodyAccJerkMag-meanFreq()" "AVG-fBodyBodyGyroMag-mean()" "AVG-fBodyBodyGyroMag-std()" "AVG-fBodyBodyGyroMag-meanFreq()" "AVG-fBodyBodyGyroJerkMag-mean()" "AVG-fBodyBodyGyroJerkMag-std()" "AVG-fBodyBodyGyroJerkMag-meanFreq()" "AVG-angle(tBodyAccMean,gravity)" "AVG-angle(tBodyAccJerkMean),gravityMean)" "AVG-angle(tBodyGyroMean,gravityMean)" "AVG-angle(tBodyGyroJerkMean,gravityMean)" "AVG-angle(X,gravityMean)" "AVG-angle(Y,gravityMean)" "AVG-angle(Z,gravityMean)"
"145" 25 "LAYING" -0.536399720109589 -0.474777338038356 -0.531414330287671 -0.516305297963014 -0.53274642660274 -0.542114677616438 -0.541373017836986 -0.524090444817808 -0.481821026630137 -0.525254446191781 -0.551416426684932 -0.531641454383562 -0.48820415520411 -0.536392032416438 -0.565848522606849 -0.523395925453014 -0.552399521452055 -0.542380818934247 -0.518453200445205 -0.546022162356164 -0.530426566679452 -0.544102695424658 -0.561118645082192 -0.509729374082192 -0.488749942821918 -0.485331154383562 -0.522681701520548 -0.463735909054795 -0.484727776857534 -0.504824185836986 -0.464320054632877 -0.506832099876712 -0.486180389410959 -0.501532133538356 -0.510263211816438 -0.459239278342466 -0.466877705164384 -0.507746791356164 -0.517861458582192 -0.530312630862329 -0.487348079693973 -0.541664628178082 -0.558714529821507 -0.542455927794521 -0.54246147890411 -0.552782479013699 -0.55909351439726 -0.55612583419589 -0.551506682328767 -0.538569952415068 -0.55873034269726 -0.531666180423288 -0.552275038214521 -0.501048130061644 -0.492915884831507 -0.508879920491781 -0.504567991178082 -0.533791066371233 -0.508943583657534 -0.483781764812329 -0.514614697772603 -0.547079183876712 -0.539837726976712 -0.585147469575342 -0.522627517945205 -0.502021958626027 -0.557208560752055 -0.53985608230137 -0.531026844691781 -0.535619393219178 -0.550880973532877 -0.485300527638356 -0.53951624459589 -0.489606981449315 -0.531731767630137 -0.534474882435616 -0.563130872775342 -0.554351677343836 -0.572157764787671 -0.563334613383562 -0.568008177787671 -0.505857201779452 -0.538817452 -0.53576431390274 -0.501747643834247 -0.499583519219178
"146" 25 "SITTING" -0.554766108966154 -0.602869638276923 -0.583387874696923 -0.607694990249231 -0.573009012738461 -0.585351533768923 -0.580806660943077 -0.5730117781 -0.574883529446154 -0.570831861129231 -0.560554977118462 -0.582964287455385 -0.602514396086154 -0.567696265184615 -0.600641381329231 -0.591992340513846 -0.577230865774615 -0.573069019521538 -0.553822640757385 -0.54519540314 -0.55357841778 -0.594121837058462 -0.558578947165231 -0.529953443885538 -0.561769738027692 -0.580526300307692 -0.577870691850769 -0.602747860576923 -0.592769679992308 -0.605993260055385 -0.61573544674 -0.589192867101539 -0.585888108533846 -0.594803610433846 -0.604108835225077 -0.604934642012615 -0.591271988909231 -0.568400430551231 -0.562109000907692 -0.573072191141539 -0.582262541667692 -0.557797352572308 -0.596081521909231 -0.584362936144615 -0.558415168461538 -0.569993229976923 -0.564501539896923 -0.559477453367692 -0.518857528523077 -0.542695699676923 -0.508669458261538 -0.529523647075385 -0.547169515673846 -0.496683015276923 -0.518254908207692 -0.5173579894 -0.548362812815385 -0.518657291293846 -0.596102299064615 -0.588017860898462 -0.595342628830769 -0.568378193398462 -0.532782835112308 -0.527371893527692 -0.54740491486 -0.538717486673846 -0.540100633443077 -0.568560908084615 -0.562549350325692 -0.551830865158462 -0.560002878398462 -0.572908663455385 -0.574623607747692 -0.580506350998461 -0.594025502412308 -0.570871074658462 -0.579050481012308 -0.574088725607692 -0.534728562038462 -0.517354884153846 -0.479175760876923 -0.513255698221538 -0.542668406061538 -0.529864647646154 -0.573878022110769 -0.585153480441538
"147" 25 "STANDING" -0.535438771662162 -0.582339009199865 -0.529233363237838 -0.53203775715 -0.55854318697027 -0.580620258186892 -0.575969042154054 -0.542849302054054 -0.562270003381081 -0.548016134853108 -0.551353222556757 -0.549384305794595 -0.557347656743243 -0.568666340445946 -0.574342417240541 -0.561728234567568 -0.58176267777973 -0.583251929918919 -0.549754913446757 -0.567433313860811 -0.599481354189189 -0.614087331552703 -0.599741972268919 -0.621233812241892 -0.595061320905405 -0.583342970127027 -0.552071497205676 -0.577251036989189 -0.549883514527027 -0.543428467654054 -0.55290721085 -0.560936345556757 -0.548067661641892 -0.576159276302027 -0.549322042285135 -0.577095032889189 -0.550147646075676 -0.633119054328378 -0.613823336674324 -0.6266053589 -0.575606729932432 -0.552243528506757 -0.572314923935135 -0.611639730625676 -0.584764503425676 -0.590444422752703 -0.528648814022297 -0.522354784148649 -0.53590955152027 -0.575798922822973 -0.518618449148649 -0.554272680222973 -0.581524621485135 -0.579871727536487 -0.60201500342027 -0.568246491364865 -0.587023549917568 -0.554478301582838 -0.57121602082027 -0.565873426964865 -0.558529458249865 -0.56222034935 -0.613859201136351 -0.577752640283784 -0.620869991771622 -0.601823661363784 -0.603068019474324 -0.572326575441351 -0.603369970858108 -0.570569621647297 -0.586938221139189 -0.58144886487973 -0.58601031804054 -0.562142900621622 -0.554916167981081 -0.564209328256757 -0.558327258318649 -0.582371378675676 -0.556570729301351 -0.583460414935135 -0.571493535174324 -0.567122224027027 -0.552341730835135 -0.561458354148649 -0.570657079318919 -0.563950168009338
"148" 25 "WALKING" -0.325260761527027 -0.357950520918919 -0.342956157727027 -0.327719347467568 -0.316669009182432 -0.352254534477027 -0.358846285 -0.334456417528378 -0.344160427878378 -0.342302776851351 -0.341328599554054 -0.343237329806757 -0.382498207513514 -0.340155924918919 -0.329823368324324 -0.365837685081081 -0.395913502540541 -0.359773554864865 -0.389682933256757 -0.375523942448649 -0.371064739216216 -0.386798831135135 -0.35546684352973 -0.385127588564865 -0.366345314243243 -0.363624027966216 -0.341671192324324 -0.335381871382432 -0.360561845756757 -0.326426057932432 -0.343129263745946 -0.321856929810811 -0.348337669740541 -0.328995455 -0.340230063966216 -0.344038864162162 -0.328635393537838 -0.391031132358108 -0.380367936225541 -0.38795179027027 -0.371820926662162 -0.352955862708108 -0.346471758689189 -0.371478864975676 -0.339545645406757 -0.399651484886486 -0.323895006552703 -0.362997109683784 -0.376604007097297 -0.372358446843243 -0.354422199958784 -0.371345461197297 -0.3538868289 -0.431000088802703 -0.407607356297297 -0.382856679324324 -0.4040515362 -0.404039641762162 -0.330922596120676 -0.347688448287838 -0.355865923605405 -0.358890807105405 -0.393467387540541 -0.362175152878378 -0.365556934810811 -0.3529446164 -0.392784389821351 -0.371110425942838 -0.361724881135135 -0.353987610697297 -0.344620208662162 -0.345678656548243 -0.332743756564865 -0.350852827922162 -0.366089153346216 -0.344862003324324 -0.348347029594595 -0.355922515925676 -0.372837711964865 -0.380019507931081 -0.398906827358108 -0.368085013956757 -0.394468945891892 -0.406662089959459 -0.359824374727027 -0.357601486019054
"149" 25 "WALKING_DOWNSTAIRS" -0.309348611975517 -0.317586770056897 -0.319769757568966 -0.302439475627586 -0.336254908603448 -0.337596147844828 -0.35554191787931 -0.34309918197069 -0.278331840748276 -0.330158431172414 -0.321967760017241 -0.308364257913793 -0.302986757143103 -0.288305559037931 -0.292798011117241 -0.318503064448276 -0.293964575718966 -0.350284182913793 -0.359763202651724 -0.34458963527931 -0.368414179884483 -0.3269494675 -0.356665567342414 -0.374888490887931 -0.350349073517241 -0.353647384544483 -0.367715016236207 -0.327555421031034 -0.305301541082759 -0.278074727846379 -0.342199401075862 -0.298559647448276 -0.271988160805172 -0.322356091431034 -0.298133564862069 -0.284932634782759 -0.318535464465517 -0.32883500837931 -0.324141128028965 -0.329216749327586 -0.331172121137931 -0.336271091189655 -0.350854497491379 -0.364636400348621 -0.363809792431035 -0.356201614224138 -0.343063852362069 -0.386230453763793 -0.337347370894828 -0.295850602275862 -0.3176573685 -0.3228939982 -0.362096383336207 -0.281877302374138 -0.326483872672414 -0.370830995258621 -0.336495558137931 -0.30586099263931 -0.276375599293103 -0.303919287603448 -0.273677946655172 -0.267593795948276 -0.294444833077586 -0.311326083551724 -0.364883832068966 -0.322301519844828 -0.343496698156897 -0.261246478327586 -0.276624572810345 -0.276326250034483 -0.295599901801724 -0.32051784162069 -0.235219286931034 -0.243625816867586 -0.2980981571 -0.318500598008621 -0.305474126615517 -0.31041001162069 -0.297942184051724 -0.341626520534483 -0.275735314948276 -0.305654019793103 -0.326467205844828 -0.30133441 -0.274374855206897 -0.285223634589655
"150" 25 "WALKING_UPSTAIRS" -0.417528242593846 -0.381561947830769 -0.428479197523077 -0.406805847094923 -0.399856446069231 -0.429818262004615 -0.405268906815385 -0.414758475944308 -0.436715529955385 -0.444072727261538 -0.433101597684615 -0.383536007004 -0.38640875554 -0.440391500504615 -0.407122540215385 -0.443403503778462 -0.424549448110769 -0.373782705861538 -0.412176819892308 -0.377821941061538 -0.372860337661538 -0.360578085723077 -0.357150260767692 -0.364370264615385 -0.348680245707692 -0.365899040215385 -0.423403446724615 -0.418351511015385 -0.399563237799538 -0.398242210907692 -0.411006424332308 -0.420244696553846 -0.426099999230769 -0.422172505846154 -0.426222330338462 -0.442714935016923 -0.435206859701538 -0.359224058958462 -0.374133920153846 -0.354603329953846 -0.345024558230769 -0.393588405030769 -0.387329104415385 -0.354727101061538 -0.370717294486154 -0.366634879707692 -0.421340063704923 -0.459565075536923 -0.397144626692308 -0.412890798086154 -0.396524060364615 -0.4197999978 -0.367476368052154 -0.386154146424615 -0.389549751363077 -0.381157443552923 -0.376984569676923 -0.381931857936923 -0.437833633255385 -0.441608687396923 -0.436512520830769 -0.409558896569231 -0.393320940423077 -0.382878455741538 -0.352902454433846 -0.385131160323077 -0.3684447812 -0.359398535321846 -0.397624713676923 -0.380385337303077 -0.391675061615385 -0.401512851290769 -0.397487503153846 -0.393265556030769 -0.410507287046154 -0.419309657046154 -0.392494875729231 -0.405912691641538 -0.3967978676 -0.423589350938462 -0.40066506538 -0.404772865892308 -0.397366520338462 -0.401024632750769 -0.453590903976923 -0.398157766466154
"151" 26 "LAYING" -0.533381685605263 -0.543839436364474 -0.568348536278947 -0.532979878593421 -0.538232263719737 -0.554569879238158 -0.523268895039474 -0.551153094006579 -0.563003331472368 -0.547567602906579 -0.543562464513158 -0.536004183983737 -0.552296723684211 -0.544400628139474 -0.537065300577632 -0.537641822481579 -0.556707270463158 -0.543276390315789 -0.546025389486842 -0.565197832224566 -0.567323999344737 -0.579872276394737 -0.564049865024079 -0.570361401322368 -0.579170839702632 -0.57326021575 -0.551564834252632 -0.566764402139474 -0.551561355381579 -0.54524912475 -0.540844152647632 -0.549105169675 -0.565485240065789 -0.542912612165789 -0.569553035144737 -0.578807935392105 -0.586698137925 -0.565444360031579 -0.550118039476316 -0.546967212782895 -0.531111097583158 -0.533138575969737 -0.527367497067105 -0.556271479844211 -0.519111306822368 -0.535480222429605 -0.549067803057632 -0.554126155439474 -0.552067146611579 -0.557157760179118 -0.553161733088158 -0.568037358877368 -0.550709684476316 -0.556908293413158 -0.560853441407895 -0.555238648178947 -0.544706484118421 -0.559085823802632 -0.534726791940789 -0.522531470538158 -0.548871369069737 -0.536234547006579 -0.536969696423684 -0.571121311460526 -0.539775457268421 -0.574869100717105 -0.569098930142105 -0.570802185263158 -0.544422562619737 -0.54154604631579 -0.541779060930263 -0.557094205402632 -0.537927055427632 -0.5314688847 -0.531786084643421 -0.523590162993421 -0.540083709532895 -0.507644241357895 -0.565011825438158 -0.555659213580263 -0.581028820605263 -0.581243954763158 -0.542812647315789 -0.552687920154079 -0.510090671069737 -0.531563679207895
"152" 26 "SITTING" -0.570718934926923 -0.575239096310256 -0.583292467976923 -0.5745919633 -0.577793921852564 -0.553884634330769 -0.561821371094872 -0.554476043123462 -0.554994169847436 -0.544372064833333 -0.565495287897436 -0.55875323024359 -0.5378578051095 -0.547208864917667 -0.539851313580769 -0.572338352839744 -0.583555473121795 -0.552841843771795 -0.540052164375641 -0.585484815444872 -0.535981649896923 -0.550898326610256 -0.546375151025641 -0.511299512879487 -0.524542546246154 -0.568491404462821 -0.588168484575 -0.562523424667949 -0.558957013269231 -0.58739115883718 -0.578379241329872 -0.589853092515385 -0.583058872611538 -0.598723560969231 -0.561516624446795 -0.577381833194872 -0.565784085919231 -0.544529312854231 -0.572803860294872 -0.562696356217949 -0.54908085189359 -0.549465274714103 -0.555145064197436 -0.592297863880769 -0.559859842205128 -0.558658451770513 -0.569146649646154 -0.560359785324359 -0.563483380602564 -0.59296724729359 -0.572565165855128 -0.575847405291026 -0.540429354382051 -0.547710305042308 -0.562119882469231 -0.558248066685897 -0.563612323162821 -0.545532888025641 -0.581170094376923 -0.552707301246154 -0.587780952125385 -0.596193620898718 -0.561215750192308 -0.555056241176923 -0.597407159408974 -0.571764702538462 -0.559305667442308 -0.554158998769231 -0.576228204769231 -0.585670407601282 -0.556376425466667 -0.604656099075641 -0.583351626782051 -0.606402061626923 -0.557566792782051 -0.560793328489744 -0.539809473391026 -0.513239755512821 -0.589619972767949 -0.552406622589744 -0.564869247851282 -0.57781912874282 -0.582796463321795 -0.556738531925641 -0.561105639261795 -0.573947756641026
"153" 26 "STANDING" -0.578071701636486 -0.545880513801351 -0.561729724697027 -0.555065868187838 -0.556864709905405 -0.587074588268919 -0.571822745647973 -0.572023263516216 -0.543539231202703 -0.55449023702973 -0.544425389931081 -0.515465742171622 -0.533649692212162 -0.551989725482432 -0.53309799077027 -0.533151658190541 -0.516143545756757 -0.548636960851351 -0.542832610405405 -0.556082535036892 -0.571541390817838 -0.582814165444595 -0.566465071013514 -0.596431083464865 -0.570572932758108 -0.586078358121622 -0.610127659542568 -0.591154536256757 -0.569416657756757 -0.557413359537568 -0.576141614401351 -0.557517863962162 -0.550167480147297 -0.565291292635135 -0.595621231935135 -0.541914115036486 -0.580846685491892 -0.579308184486486 -0.595284887348649 -0.598404700644595 -0.603532161162162 -0.606420707868919 -0.580674732202703 -0.58568481642973 -0.572934130446486 -0.581441028564865 -0.57045016004054 -0.573293138345946 -0.56585948332027 -0.558801440672027 -0.57055342958473 -0.565481231910811 -0.601685187441892 -0.622068317236486 -0.610529694540541 -0.591431662604459 -0.590527914044595 -0.623391746283784 -0.562943646775676 -0.568448924864865 -0.542773699851351 -0.555030651704054 -0.606135998217568 -0.626069402840541 -0.574441202156757 -0.587803141939189 -0.58278801697027 -0.610265330637838 -0.59492589232973 -0.566496604167568 -0.57416450197973 -0.561086222137838 -0.562859775613514 -0.533672653266216 -0.527828696251351 -0.550674089936486 -0.545798292983784 -0.577150347664054 -0.546456908812162 -0.571403119166216 -0.57522991935 -0.590831528297297 -0.563806784540541 -0.570016100814865 -0.580082566959459 -0.571680332641892
"154" 26 "WALKING" -0.262983109559322 -0.313606448628814 -0.260366216932203 -0.2524571939 -0.267574037779661 -0.269926854908475 -0.262297494367797 -0.246141517694915 -0.252072137508475 -0.244525336050847 -0.216274275033898 -0.238434274977966 -0.238097188355932 -0.230981857677966 -0.253362089466102 -0.21426498279661 -0.224672095837288 -0.238965285111864 -0.203330540745763 -0.215146038440678 -0.218684492894915 -0.205554509744068 -0.211694398661017 -0.237641665722034 -0.224733024762712 -0.26960323360678 -0.257490960898305 -0.285732405423729 -0.238897957152542 -0.28160797120339 -0.254255336491525 -0.288273425983051 -0.266331121808475 -0.286714327627119 -0.274527274255932 -0.264563698515254 -0.252266051559322 -0.24717284340339 -0.243914573161017 -0.254418867 -0.285755086169492 -0.255001024001695 -0.273742636101695 -0.222958057254237 -0.241228736659322 -0.266156027323729 -0.278091618423729 -0.265131056118644 -0.273517144455932 -0.282985684840678 -0.277941488067797 -0.280452700589831 -0.275175851745763 -0.285843567114746 -0.310150784881356 -0.278179443084746 -0.269873250576271 -0.290678637813559 -0.26363997489661 -0.261796971627119 -0.23897153559322 -0.241298333135593 -0.229153173288136 -0.219369556915254 -0.265879356122034 -0.260931704016949 -0.267963681762712 -0.281211028 -0.292720465271186 -0.250008996625424 -0.288654765457627 -0.252058925745763 -0.284757465949153 -0.282943834915254 -0.266550386252542 -0.239091575742373 -0.263181904879661 -0.245319239966102 -0.264191815610169 -0.236852858386441 -0.254358901077966 -0.254948043016949 -0.231077728372881 -0.272409285152542 -0.300362885750847 -0.295590809559322
"155" 26 "WALKING_DOWNSTAIRS" -0.201131459366 -0.161484014212 -0.155488600086 -0.133380597556 -0.12912635336 -0.102050012574 -0.16220152416 -0.193188956552 -0.2245776236 -0.18449167996 -0.18675565398202 -0.1466743694698 -0.13944637243 -0.21085959557 -0.199219129786 -0.233446668234 -0.21886151545 -0.162129979154 -0.178317586304 -0.1540999807 -0.124806419452 -0.20156201932 -0.1474002329676 -0.16291378342 -0.14653085836 -0.127803589516 -0.06005500728 -0.10237867636 -0.13403184944 -0.106766504098 -0.1443876059 -0.116107792344 -0.18601387552 -0.20190715212 -0.183922376848 -0.116463771264 -0.110063034698 -0.17419244484 -0.1638534225628 -0.115218356657 -0.12432341777 -0.085060871942 -0.141851318144 -0.11457838124 -0.122631761162 -0.137744427158 -0.1195152281 -0.186134841308 -0.177970195166 -0.18286546874 -0.12866418771 -0.147604404472 -0.1944964475 -0.2048512914152 -0.14815474536 -0.156653861809 -0.186426651014 -0.1721058412608 -0.20671197416438 -0.186246137294 -0.153343632768 -0.210151667556 -0.18614876048442 -0.18617839496 -0.1534683691 -0.188464980586 -0.18794719682 -0.171819378454 -0.17505594408 -0.202224512172 -0.21307879588 -0.1564132877 -0.172791861208 -0.194069178384 -0.20240512652 -0.20038005612378 -0.19791173708 -0.191120470582 -0.158419933676 -0.190937028094 -0.19609939466 -0.17777790752 -0.215902394552 -0.202424325742 -0.19313330388 -0.2214958127
"156" 26 "WALKING_UPSTAIRS" -0.314138870170909 -0.268928306596364 -0.325879113436364 -0.292066696329091 -0.322050477845455 -0.301941525603636 -0.265402827418182 -0.2945498594 -0.290264442250909 -0.279709938418182 -0.347584100309091 -0.363920128794545 -0.280923827145455 -0.325030523454545 -0.326349872945455 -0.309159588909091 -0.310088756492727 -0.291308797109091 -0.265517017327273 -0.294530884974545 -0.318101374636364 -0.296233957003636 -0.304634274236364 -0.311941959225455 -0.300751656127273 -0.298970188163636 -0.342456333352727 -0.312483804652727 -0.298822612301818 -0.354804596705455 -0.343165828105455 -0.293744350590909 -0.29803534056 -0.308182554996364 -0.347320962950909 -0.308248396769091 -0.305339031786727 -0.291532439690909 -0.281211110367273 -0.272342697418182 -0.288781633793273 -0.295248113221818 -0.299098125521818 -0.27538056722 -0.325103356727273 -0.290299310117091 -0.298067004752727 -0.304084583645455 -0.315453198967273 -0.332925032745455 -0.320698000583636 -0.258900675745455 -0.235742405967273 -0.209331052756364 -0.251213432647636 -0.259596054992727 -0.255994206505455 -0.255088596261818 -0.25973391202 -0.281063119812727 -0.286197374018182 -0.250926621890909 -0.271764809981818 -0.245055327818182 -0.229136516863636 -0.248889962545455 -0.291514234056364 -0.249824278927273 -0.244199165807273 -0.298143969245455 -0.237217658454545 -0.273516684138182 -0.26200519454 -0.247987212672727 -0.261537033514545 -0.279671877145273 -0.266304602452727 -0.302218764536364 -0.268012638321818 -0.287222017310909 -0.297155929167273 -0.253810930365455 -0.215951210301455 -0.231765415327273 -0.273604128818182 -0.2330837094
"157" 27 "LAYING" -0.569242783131081 -0.550263255477027 -0.571377676128378 -0.584748798163514 -0.555823189532432 -0.582866017267297 -0.571389213181081 -0.568330187189189 -0.550694618027027 -0.552588157027027 -0.534261037560811 -0.543330488605405 -0.537341741341892 -0.548572910519324 -0.553156931567568 -0.54831876167027 -0.545390338783784 -0.529920735363513 -0.540061623062162 -0.574645774533784 -0.555413167951351 -0.544715747314865 -0.545681548614865 -0.548577595843243 -0.574851020509459 -0.527933963948649 -0.509887314113514 -0.515374784510811 -0.523910980335135 -0.533376783969595 -0.509220286532432 -0.530045546177027 -0.561491095224324 -0.52219849895 -0.528569622244189 -0.563244860455405 -0.546323542872973 -0.547686033445946 -0.575832989986486 -0.542866152482027 -0.538438388164865 -0.530785497830932 -0.521256742840541 -0.553463608458108 -0.559091250444595 -0.533526706554054 -0.613699525945 -0.582556227535135 -0.582161186566757 -0.586125972956757 -0.545453791228108 -0.553565942216216 -0.539485636746487 -0.554653194748108 -0.535901229504054 -0.53894533539473 -0.551512489625676 -0.540783957039189 -0.53465824090473 -0.568270691891892 -0.553861411616216 -0.519141050768649 -0.58179293915 -0.534274571237838 -0.550886814317568 -0.568791495245946 -0.567809313968919 -0.553065898144595 -0.561184508152703 -0.541306974801351 -0.569521715278378 -0.558378540071622 -0.568860054066351 -0.547114833777027 -0.569407351318919 -0.57143435392973 -0.560800143505405 -0.568096958162162 -0.559765119528378 -0.546146593043243 -0.559665552328392 -0.537270624410811 -0.523360406571622 -0.515902875186486 -0.544638331645946 -0.525963144624324
"158" 27 "SITTING" -0.559153353157143 -0.542844640647143 -0.528794356704286 -0.53003238863 -0.524672269405714 -0.573761343957143 -0.535654702871429 -0.579432632635714 -0.544444147752857 -0.571904518281429 -0.547399754807143 -0.572885470821429 -0.547295551655714 -0.572755949688571 -0.555959370588571 -0.553244155892857 -0.530315024832857 -0.549941354144286 -0.60187307561 -0.584166284671429 -0.596927803495714 -0.595298288411143 -0.603761601662857 -0.578559821498571 -0.590070890585714 -0.588002317091429 -0.560188822457143 -0.552232683961429 -0.55487005056 -0.563022471257143 -0.551318110474286 -0.542294425735714 -0.537883456164286 -0.552997378605714 -0.566193472285714 -0.564932501971429 -0.540684212915286 -0.614411673564286 -0.586338157174286 -0.579749998428571 -0.602099510297571 -0.587189991071429 -0.58594020233 -0.609230564122857 -0.600989308328571 -0.620918047085714 -0.522510020414286 -0.513272200727143 -0.545790129931429 -0.539003137851429 -0.531007437395714 -0.520303676349 -0.583151648268571 -0.582716109332857 -0.568335901138571 -0.559240061738571 -0.562302924411429 -0.597986886448571 -0.567882192741429 -0.5239392882 -0.57707817573 -0.585426634559 -0.583272181388286 -0.600730851261429 -0.58765724944 -0.554508845992857 -0.548871207595714 -0.566473919102857 -0.587139890455714 -0.581227466785714 -0.574995380178571 -0.582614349661429 -0.569258641017143 -0.574612731361429 -0.557782335695714 -0.571511579621429 -0.5507214487 -0.552465433907143 -0.54293159998 -0.5331733238 -0.540806623971429 -0.55886100056 -0.571116176608571 -0.551885780659571 -0.558433475994286 -0.529765025520429
"159" 27 "STANDING" -0.594520014765 -0.5555906148175 -0.5520157313025 -0.5583793845225 -0.54601126205625 -0.53756209429 -0.5460629252225 -0.58110120495625 -0.57428695949525 -0.5597852628875 -0.590420544995 -0.6005930744875 -0.58569237430875 -0.58814631592 -0.5719336134 -0.591788723389125 -0.5964557715375 -0.599959118465 -0.60456029987125 -0.5483077519675 -0.5694729875775 -0.558601956145 -0.59594780394625 -0.57094736545 -0.5768373365375 -0.5595599331 -0.55528502605 -0.56098986154025 -0.55470754635 -0.53496735244 -0.55944940126375 -0.57641662256125 -0.537568598685 -0.5671783664 -0.5131819955525 -0.55370640828 -0.5664194305625 -0.55970439291375 -0.54626725333625 -0.5606939366325 -0.55428621193125 -0.557308523318326 -0.5561494110125 -0.54821694560875 -0.5566873050625 -0.5698514962475 -0.57026453249125 -0.57074238936375 -0.5598547358875 -0.57004938693125 -0.578634339225 -0.540525014405 -0.5804876549375 -0.556050277695 -0.5848224526175 -0.57590830120875 -0.5789642545625 -0.551339198341013 -0.55254322565375 -0.5639605607415 -0.562695130795 -0.5642787096625 -0.546769987963625 -0.5441579229375 -0.568583635697125 -0.57049965164875 -0.58445665263 -0.57518432806375 -0.582062323675 -0.58335819331275 -0.59096441449625 -0.5848292645475 -0.58878659109375 -0.54752235370375 -0.57490722679875 -0.57931830446 -0.57331610212 -0.560791801985 -0.5687433086225 -0.57731784203875 -0.56616253638875 -0.5867444769925 -0.56718302814 -0.5880941217 -0.56211770427225 -0.5958794530775
